continent,,name,entity_subtype,country,latitude,longitude,has_thumbnail,page_views,entity_type,total_area,population,is_test,continent
Europe,552,Husthwaite,PopulatedPlace,United Kingdom,54.1687,-1.20676,1,5201.0,populated_place,,404.0,False,Europe
Europe,553,Monmouth,PopulatedPlace,United Kingdom,51.81,-2.72,1,195527.0,populated_place,,10508.0,False,Europe
Europe,554,"Évry, Essonne",PopulatedPlace,France,48.6238,2.4296,1,62126.0,populated_place,,53641.0,True,Europe
Europe,555,Kuskovo,Building,Russia,55.7353,37.8075,1,24035.0,structure,,,False,Europe
Europe,556,Gaziantep Province,Region,Turkey,37.0406,37.3069,1,48414.0,populated_place,6819000000.0,2130432.0,False,Europe
Europe,557,Borgomezzavalle,PopulatedPlace,Italy,46.0667,8.23333,1,18952.0,populated_place,19080000.0,313.0,False,Europe
Europe,558,"Litlington, Cambridgeshire",PopulatedPlace,United Kingdom,52.067,-0.084,1,7496.0,populated_place,,813.0,True,Europe
Europe,559,Thriplow,PopulatedPlace,United Kingdom,52.1,0.1,1,8412.0,populated_place,,847.0,False,Europe
Europe,560,Gambellara,PopulatedPlace,Italy,45.4667,11.3333,1,6056.0,populated_place,12000000.0,3419.0,False,Europe
Europe,561,Stanton St. John,PopulatedPlace,United Kingdom,51.777,-1.162,1,6017.0,populated_place,10930000.0,430.0,True,Europe
Europe,562,Naburn,PopulatedPlace,United Kingdom,53.9025,-1.08972,1,7676.0,populated_place,,516.0,True,Europe
Europe,563,"Stoke Prior, Worcestershire",PopulatedPlace,United Kingdom,52.3025,-2.0849,1,9650.0,populated_place,,4559.0,False,Europe
Europe,564,"St Mary's, Cadogan Street",HistoricBuilding,United Kingdom,51.4932,-0.1616,1,8614.0,structure,,,True,Europe
Europe,565,"Stamford, Lincolnshire",PopulatedPlace,United Kingdom,52.656,-0.484,1,281527.0,populated_place,,19701.0,False,Europe
Europe,566,Prudhoe,PopulatedPlace,United Kingdom,54.961,-1.849,1,67413.0,populated_place,,11675.0,True,Europe
Europe,567,Geiranger,PopulatedPlace,Norway,62.1019,7.2072,1,140604.0,populated_place,,250.0,False,Europe
Europe,568,Fulda Cathedral,HistoricBuilding,Germany,50.554,9.6718,1,22088.0,structure,,,False,Europe
Europe,569,Callenberg Castle,Castle,Germany,50.277,10.922,1,42624.0,structure,,,False,Europe
Europe,570,"Royal Castle, Warsaw",Building,Poland,52.2478,21.0142,1,137274.0,structure,,,False,Europe
Europe,571,"Sant'Ignazio, Rome",HistoricBuilding,Italy,41.899,12.4798,1,76105.0,structure,,,False,Europe
Europe,572,Burley in Wharfedale,PopulatedPlace,United Kingdom,53.9137,-1.748,1,20620.0,populated_place,,7041.0,False,Europe
Europe,573,Burgum,PopulatedPlace,Netherlands,53.2,6.0,1,6006.0,populated_place,,10058.0,True,Europe
Europe,574,"Zalipie, Lesser Poland Voivodeship",PopulatedPlace,Poland,50.25,20.85,1,13429.0,populated_place,8050000.0,743.0,False,Europe
Europe,575,Turnham Green,PopulatedPlace,United Kingdom,51.4919,-0.266111,1,24684.0,populated_place,,11448.0,False,Europe
Europe,576,Burnopfield,PopulatedPlace,United Kingdom,54.907,-1.736,1,16718.0,populated_place,,4533.0,True,Europe
Europe,577,Brembate di Sopra,PopulatedPlace,Italy,45.7167,9.58333,1,5335.0,populated_place,4300000.0,7906.0,True,Europe
Europe,578,Roughlee,PopulatedPlace,United Kingdom,53.859,-2.238,1,8927.0,populated_place,,318.0,False,Europe
Europe,579,Menaggio,PopulatedPlace,Italy,46.0167,9.23333,1,29959.0,populated_place,13000000.0,3273.0,False,Europe
Europe,580,Yuzhno-Kurilsky District,Region,Russia,44.0306,145.856,1,21021.0,populated_place,1856100000.0,9501.0,False,Europe
Europe,581,Caltanissetta,PopulatedPlace,Italy,37.4903,14.0625,1,58806.0,populated_place,421500000.0,62797.0,False,Europe
Europe,582,Queen Victoria Sea,Sea,Russia,81.5,38.0,1,21332.0,natural_place,,,False,Europe
Europe,583,Roman Baths of Ankara,Building,Turkey,39.9465,32.853,1,10425.0,structure,,,False,Europe
Europe,584,Stradbroke,PopulatedPlace,United Kingdom,52.318,1.274,1,8574.0,populated_place,15350000.0,1408.0,True,Europe
Europe,585,Santa Maria sopra Minerva,Museum,Italy,41.8981,12.4783,1,128044.0,structure,,,False,Europe
Europe,586,"Bangor, Gwynedd",PopulatedPlace,United Kingdom,53.228,-4.128,1,291944.0,populated_place,,18322.0,False,Europe
Europe,587,Palazzo Castiglioni (Milan),Building,Italy,45.4711,9.20134,1,7156.0,structure,,,False,Europe
Europe,588,Yuryevetsky District,Region,Russia,57.3167,43.1,1,5388.0,populated_place,788000000.0,15930.0,False,Europe
Europe,589,PS10 solar power plant,PowerStation,Spain,37.4422,-6.25417,1,56539.0,structure,,,False,Europe
Europe,590,Brunate,PopulatedPlace,Italy,45.8167,9.1,1,21083.0,populated_place,1960000.0,1730.0,True,Europe
Europe,591,Kalmar Strait,River,Sweden,56.7324,16.4493,1,9538.0,natural_place,,,False,Europe
Europe,592,"Primorsky District, Saint Petersburg",Region,Russia,60.0333,30.1,1,5333.0,populated_place,109870000.0,507238.0,True,Europe
Europe,593,Novovoronezh Nuclear Power Plant II,PowerStation,Russia,51.265,39.2114,1,27364.0,structure,,,True,Europe
Europe,594,Lisburn,PopulatedPlace,United Kingdom,54.512,-6.031,1,196962.0,populated_place,,45370.0,False,Europe
Europe,595,St Gregory by St Paul's,HistoricBuilding,United Kingdom,51.5128,-0.0961111,1,5164.0,structure,,,False,Europe
Europe,596,"Capranica, Lazio",PopulatedPlace,Italy,42.25,12.1667,1,5977.0,populated_place,40700000.0,5871.0,False,Europe
Europe,597,Putignano,PopulatedPlace,Italy,40.85,17.1167,1,11857.0,populated_place,99110000.0,27394.0,False,Europe
Europe,598,San Benedetto Po,PopulatedPlace,Italy,45.0333,10.9167,1,15260.0,populated_place,69600000.0,7204.0,True,Europe
Europe,599,"Belvedere, London",PopulatedPlace,United Kingdom,51.4856,0.1541,1,56821.0,populated_place,,11890.0,False,Europe
Europe,600,"Hooe, East Sussex",PopulatedPlace,United Kingdom,50.87,0.4,1,6831.0,populated_place,10000000.0,445.0,False,Europe
Europe,601,"Barton, Preston",PopulatedPlace,United Kingdom,53.83,-2.735,1,5936.0,populated_place,,1150.0,True,Europe
Europe,602,Shirenewton,PopulatedPlace,United Kingdom,51.6388,-2.7557,1,6332.0,populated_place,,1145.0,False,Europe
Europe,603,Heron Quays DLR station,Station,United Kingdom,51.5028,-0.0213,1,13284.0,structure,,,False,Europe
Europe,604,Queensway tube station,Station,United Kingdom,51.5104,-0.187222,1,26389.0,structure,,,False,Europe
Europe,605,San Giorgio a Cremano,PopulatedPlace,Italy,40.8333,14.3333,1,13669.0,populated_place,4110000.0,47244.0,False,Europe
Europe,606,Malung,PopulatedPlace,Sweden,60.6833,13.7333,1,12600.0,populated_place,9390000.0,5126.0,False,Europe
Europe,607,Brumunddal,PopulatedPlace,Norway,60.8836,10.9449,1,15993.0,populated_place,7260000.0,11019.0,True,Europe
Europe,608,Rapperswil Castle,Castle,Switzerland,47.2273,8.81551,1,14404.0,structure,,,False,Europe
Europe,609,Meads,PopulatedPlace,United Kingdom,50.75,0.25,1,13158.0,populated_place,12500000.0,10725.0,False,Europe
Europe,610,Vimercate,PopulatedPlace,Italy,45.6167,9.36667,1,22330.0,populated_place,20670000.0,26156.0,False,Europe
Europe,611,Vesteda Toren,Building,Netherlands,51.4378,5.48222,1,5024.0,structure,,,False,Europe
Europe,612,Trillo Nuclear Power Plant,PowerStation,Spain,40.7011,-2.62194,0,8130.0,structure,,,False,Europe
Europe,613,Betchton,PopulatedPlace,United Kingdom,53.1241,-2.32909,0,11918.0,populated_place,,677.0,False,Europe
Europe,614,Morges,PopulatedPlace,Switzerland,46.5167,6.5,1,68961.0,populated_place,3900000.0,2003.0,False,Europe
Europe,615,Willesden Green tube station,Station,United Kingdom,51.5492,-0.221667,1,40892.0,structure,,,False,Europe
Europe,616,Bowes,PopulatedPlace,United Kingdom,54.516,-2.009,1,14378.0,populated_place,,471.0,False,Europe
Europe,617,West Drayton railway station,Station,United Kingdom,51.5099,-0.472264,1,27117.0,structure,,,False,Europe
Europe,618,Ringerike (traditional district),Region,Norway,60.2917,10.0488,1,26038.0,populated_place,3801000000.0,55883.0,False,Europe
Europe,619,West Attica,Region,Greece,38.0333,23.5333,1,20980.0,populated_place,1004010000.0,164864.0,False,Europe
Europe,620,Trysull,PopulatedPlace,United Kingdom,52.5462,-2.22006,1,6090.0,populated_place,,1150.0,False,Europe
Europe,621,Upper Slaughter,PopulatedPlace,United Kingdom,51.906,-1.777,1,39069.0,populated_place,,177.0,False,Europe
Europe,622,Big Diomede,Island,Russia,65.7811,-169.057,1,203208.0,populated_place,29000000.0,0.0,False,Europe
Europe,623,Tobo,PopulatedPlace,Sweden,60.2667,17.65,1,8045.0,populated_place,1030000.0,595.0,False,Europe
Europe,624,"Denton, Kent",PopulatedPlace,United Kingdom,51.1812,1.1686,1,6002.0,populated_place,,372.0,False,Europe
Europe,625,Vänersborg,PopulatedPlace,Sweden,58.3806,12.325,1,28110.0,populated_place,11570000.0,23882.0,True,Europe
Europe,626,Miquelon-Langlade,PopulatedPlace,France,47.1,-56.3792,1,32078.0,populated_place,,580.0,False,Europe
Europe,627,"Sapperton, Gloucestershire",PopulatedPlace,United Kingdom,51.731,-2.077,1,11693.0,populated_place,,412.0,True,Europe
Europe,628,Scarcliffe,PopulatedPlace,United Kingdom,53.213,-1.26,1,5285.0,populated_place,,5288.0,False,Europe
Europe,629,"St Michael, Cornhill",HistoricBuilding,United Kingdom,51.5132,-0.0854667,1,16442.0,structure,,,False,Europe
Europe,630,Garsington,PopulatedPlace,United Kingdom,51.716,-1.161,1,12188.0,populated_place,8420000.0,1689.0,False,Europe
Europe,631,Namsos (town),PopulatedPlace,Norway,64.4656,11.4978,1,7050.0,populated_place,4610000.0,8413.0,False,Europe
Europe,632,Basque Mountains,MountainRange,Spain,42.95,-2.31667,1,15223.0,natural_place,,,False,Europe
Europe,633,Mathi,PopulatedPlace,Italy,45.2667,7.53333,1,24756.0,populated_place,7100000.0,4074.0,False,Europe
Europe,634,Svalbard Church,HistoricBuilding,Norway,78.2198,15.6186,1,14349.0,structure,,,False,Europe
Europe,635,Coxheath,PopulatedPlace,United Kingdom,51.233,0.497,1,9462.0,populated_place,,4082.0,True,Europe
Europe,636,"Bala, Gwynedd",PopulatedPlace,United Kingdom,52.911,-3.596,1,70693.0,populated_place,,1974.0,False,Europe
Europe,637,Cyclades,GovernmentalAdministrativeRegion,Greece,37.0,25.1667,1,533486.0,populated_place,2572000000.0,119549.0,False,Europe
Europe,638,Bauma,PopulatedPlace,Switzerland,47.3667,8.86667,1,5134.0,populated_place,20910000.0,2013.0,False,Europe
Europe,639,Truro,PopulatedPlace,United Kingdom,50.26,-5.051,1,433489.0,populated_place,,18766.0,False,Europe
Europe,640,Malatestiana Library,Building,Italy,44.1389,12.2439,1,11894.0,structure,,,True,Europe
Europe,641,Teatro de la Maestranza,Theatre,Spain,37.3838,-5.9971,1,8251.0,structure,,,True,Europe
Europe,642,Carnmoney,PopulatedPlace,United Kingdom,54.683,-5.95,1,13174.0,populated_place,,2775.0,False,Europe
Europe,643,Ehrenbreitstein Fortress,MilitaryStructure,Germany,50.365,7.615,1,53548.0,structure,,,False,Europe
Europe,644,"Magenta, Lombardy",PopulatedPlace,Italy,45.4667,8.88333,1,35706.0,populated_place,21000000.0,23724.0,False,Europe
Europe,645,Västervik,PopulatedPlace,Sweden,57.75,16.6333,1,34376.0,populated_place,12920000.0,36747.0,True,Europe
Europe,646,Lercara Friddi,PopulatedPlace,Italy,37.75,13.6,1,64310.0,populated_place,37490000.0,6407.0,True,Europe
Europe,647,Gjesvær,PopulatedPlace,Norway,71.0981,25.3761,1,8443.0,populated_place,,130.0,False,Europe
Europe,648,Berguedà,PopulatedPlace,Spain,42.1069,1.83833,1,7247.0,populated_place,1185300000.0,40039.0,False,Europe
Europe,649,"Upton, West Yorkshire",PopulatedPlace,United Kingdom,53.62,-1.29,1,10933.0,populated_place,,3541.0,False,Europe
Europe,650,San Gregorio Magno,PopulatedPlace,Italy,40.65,15.4,1,7404.0,populated_place,49000000.0,4327.0,False,Europe
Europe,651,Bishop Sutton,PopulatedPlace,United Kingdom,51.3348,-2.5921,1,8257.0,populated_place,,1381.0,False,Europe
Europe,652,Stoke Bishop,PopulatedPlace,United Kingdom,51.4804,-2.6299,1,14227.0,populated_place,,9269.0,False,Europe
Europe,653,Moreton Pinkney,PopulatedPlace,United Kingdom,52.138,-1.163,1,5475.0,populated_place,,371.0,False,Europe
Europe,654,De Rijp,PopulatedPlace,Netherlands,52.5569,4.84528,1,13424.0,populated_place,3380000.0,4105.0,False,Europe
Europe,655,"Boughton, Cheshire",PopulatedPlace,United Kingdom,53.187,-2.884,1,7885.0,populated_place,,5444.0,False,Europe
Europe,656,Perivale,PopulatedPlace,United Kingdom,51.5383,-0.3192,1,76324.0,populated_place,,15339.0,False,Europe
Europe,657,Patrica,PopulatedPlace,Italy,41.5833,13.25,1,11775.0,populated_place,27310000.0,3176.0,False,Europe
Europe,658,Skoczów,PopulatedPlace,Poland,49.8006,18.7883,1,6988.0,populated_place,9790000.0,14385.0,False,Europe
Europe,659,Goosnargh,PopulatedPlace,United Kingdom,53.824,-2.674,1,19855.0,populated_place,,1072.0,False,Europe
Europe,660,Bohuslän,Region,Sweden,58.248,11.887,1,103819.0,populated_place,4400000000.0,299087.0,False,Europe
Europe,661,Südoststeiermark District,Region,Austria,46.95,15.8833,0,5833.0,populated_place,983000000.0,83841.0,False,Europe
Europe,662,Brentwood railway station,Station,United Kingdom,51.6136,0.3,1,17489.0,structure,,,True,Europe
Europe,663,Premia,PopulatedPlace,Italy,46.2667,8.33333,1,6572.0,populated_place,88700000.0,614.0,False,Europe
Europe,664,Little Waltham,PopulatedPlace,United Kingdom,51.8,0.4833,1,5436.0,populated_place,,1285.0,False,Europe
Europe,665,Großer Plöner See,Lake,Germany,54.1303,10.4142,1,5866.0,natural_place,29970000.0,,True,Europe
Europe,666,Castello Estense,Castle,Italy,44.8375,11.6194,1,41585.0,structure,,,False,Europe
Europe,667,Bibbiena,PopulatedPlace,Italy,43.7,11.8167,1,10120.0,populated_place,86000000.0,12512.0,False,Europe
Europe,668,"St Anne's Church, Soho",HistoricBuilding,United Kingdom,51.5124,-0.1323,1,21870.0,structure,,,False,Europe
Europe,669,Basilica of Superga,HistoricBuilding,Italy,45.0808,7.7675,1,65846.0,structure,,,True,Europe
Europe,670,Berceto,PopulatedPlace,Italy,44.5097,9.98889,1,6702.0,populated_place,131000000.0,2060.0,False,Europe
Europe,671,"Buckland, Buckinghamshire",PopulatedPlace,United Kingdom,51.803,-0.713,1,8017.0,populated_place,,713.0,False,Europe
Europe,672,Black Notley,PopulatedPlace,United Kingdom,51.8519,0.566,1,8400.0,populated_place,,1646.0,False,Europe
Europe,673,Tomelilla,PopulatedPlace,Sweden,55.55,13.95,1,9380.0,populated_place,5680000.0,6444.0,False,Europe
Europe,674,Huncoat,PopulatedPlace,United Kingdom,53.77,-2.34,1,5392.0,populated_place,,4418.0,True,Europe
Europe,675,Temppeliaukio Church,HistoricBuilding,Finland,60.1731,24.9253,1,113150.0,structure,,,False,Europe
Europe,676,Utrecht (province),Region,Netherlands,52.1033,5.17917,1,177720.0,populated_place,1560000000.0,1353596.0,False,Europe
Europe,677,Ravenscourt Park tube station,Station,United Kingdom,51.4942,-0.235833,1,19132.0,structure,,,False,Europe
Europe,678,West Kensington tube station,Station,United Kingdom,51.4908,-0.2063,1,18297.0,structure,,,False,Europe
Europe,679,Slite,PopulatedPlace,Sweden,57.7167,18.8,1,9254.0,populated_place,2510000.0,1500.0,False,Europe
Europe,680,Holmenkollen Chapel,HistoricBuilding,Norway,59.9657,10.6723,1,58133.0,structure,,,False,Europe
Europe,681,St Helier railway station,Station,United Kingdom,51.3901,-0.1985,1,5872.0,structure,,,False,Europe
Europe,682,Canino,PopulatedPlace,Italy,42.45,11.75,1,9247.0,populated_place,124040000.0,5255.0,False,Europe
Europe,683,"Bicker, Lincolnshire",PopulatedPlace,United Kingdom,52.9246,-0.18073,1,6256.0,populated_place,,941.0,False,Europe
Europe,684,Cinquefrondi,PopulatedPlace,Italy,38.4167,16.1,0,44483.0,populated_place,29950000.0,6503.0,False,Europe
Europe,685,Treforest,PopulatedPlace,United Kingdom,51.5878,-3.32222,1,56852.0,populated_place,,5050.0,False,Europe
Europe,686,Pattada,PopulatedPlace,Italy,40.5833,9.11667,1,5930.0,populated_place,164880000.0,3077.0,False,Europe
Europe,687,"Freshford, Somerset",PopulatedPlace,United Kingdom,51.339,-2.305,1,11753.0,populated_place,,551.0,True,Europe
Europe,688,"Cathedral of Saint Andrew, Patras",HistoricBuilding,Greece,38.2425,21.7281,1,8740.0,structure,,,False,Europe
Europe,689,"Bud, Norway",PopulatedPlace,Norway,62.9072,6.914,1,6145.0,populated_place,720000.0,795.0,False,Europe
Europe,690,Santa Cecilia in Trastevere,HistoricBuilding,Italy,41.8876,12.4759,1,79825.0,structure,,,False,Europe
Europe,691,Dufourspitze,Mountain,Switzerland,45.9368,7.86706,1,100343.0,natural_place,,,False,Europe
Europe,692,Währing,Region,Austria,48.2331,16.3147,1,21148.0,populated_place,6280000.0,50285.0,False,Europe
Europe,693,Ballylumford power station,PowerStation,United Kingdom,54.845,-5.787,1,21122.0,structure,,,False,Europe
Europe,694,Llandwrog,PopulatedPlace,United Kingdom,53.079,-4.314,1,5880.0,populated_place,,2539.0,False,Europe
Europe,695,"Croft, Cheshire",PopulatedPlace,United Kingdom,53.437,-2.552,1,6722.0,populated_place,,2920.0,False,Europe
Europe,696,Luxulyan,PopulatedPlace,United Kingdom,50.39,-4.744,1,10554.0,populated_place,,1381.0,False,Europe
Europe,697,Leni,PopulatedPlace,Italy,38.55,14.8333,1,10855.0,populated_place,8600000.0,696.0,False,Europe
Europe,698,Wejherowo County,Region,Poland,54.6,18.25,1,5515.0,populated_place,1279840000.0,216764.0,True,Europe
Europe,699,Creazzo,PopulatedPlace,Italy,45.5333,11.4833,1,7489.0,populated_place,10000000.0,10880.0,False,Europe
Europe,700,Maschito,PopulatedPlace,Italy,40.9167,15.8333,1,5040.0,populated_place,45000000.0,1834.0,False,Europe
Europe,701,"Preston, Tyne and Wear",PopulatedPlace,United Kingdom,55.0097,-1.4448,0,5021.0,populated_place,,8419.0,False,Europe
Europe,702,Puck County,Region,Poland,54.7,18.4,1,7740.0,populated_place,577850000.0,85211.0,False,Europe
Europe,703,Przeworsk,PopulatedPlace,Poland,50.0667,22.5,1,13272.0,populated_place,21980000.0,15747.0,False,Europe
Europe,704,Llanddewi Brefi,PopulatedPlace,United Kingdom,52.1796,-3.9568,1,29378.0,populated_place,,640.0,False,Europe
Europe,705,Stretton-on-Fosse,PopulatedPlace,United Kingdom,52.043,-1.677,1,7141.0,populated_place,,439.0,False,Europe
Europe,706,Scotter,PopulatedPlace,United Kingdom,53.499,-0.666311,1,8351.0,populated_place,,3068.0,False,Europe
Europe,707,Målilla,PopulatedPlace,Sweden,57.3833,15.8,1,13274.0,populated_place,3260000.0,1524.0,False,Europe
Europe,708,Steeple Ashton,PopulatedPlace,United Kingdom,51.311,-2.135,1,10477.0,populated_place,,935.0,False,Europe
Europe,709,"Ballynahinch, County Down",PopulatedPlace,United Kingdom,54.395,-5.886,1,41113.0,populated_place,,5703.0,False,Europe
Europe,710,Buccino,PopulatedPlace,Italy,40.6333,15.3833,1,6876.0,populated_place,65480000.0,5555.0,False,Europe
Europe,711,Lower Swell,PopulatedPlace,United Kingdom,51.9273,-1.74909,1,5819.0,populated_place,,405.0,False,Europe
Europe,712,Lund Cathedral,HistoricBuilding,Sweden,55.7042,13.1933,1,71291.0,structure,,,False,Europe
Europe,713,Upperlands,PopulatedPlace,United Kingdom,54.8769,-6.6437,1,7562.0,populated_place,,561.0,False,Europe
Europe,714,Furneux Pelham,PopulatedPlace,United Kingdom,51.931,0.08,1,9439.0,populated_place,4180000.0,553.0,False,Europe
Europe,715,Tour Hekla,ArchitecturalStructure,France,48.8889,2.2353,1,11874.0,structure,,,False,Europe
Europe,716,Palazzo Lancia,Building,Italy,45.0611,7.64133,1,5925.0,structure,,,False,Europe
Europe,717,Province of Almería,PopulatedPlace,Spain,37.1667,-2.33333,1,98272.0,populated_place,8774870000.0,701688.0,False,Europe
Europe,718,Claviere,PopulatedPlace,Italy,44.9333,6.75,1,8753.0,populated_place,2700000.0,176.0,False,Europe
Europe,719,"Tisbury, Wiltshire",PopulatedPlace,United Kingdom,51.065,-2.081,1,33022.0,populated_place,,2253.0,False,Europe
Europe,720,Sacriston,PopulatedPlace,United Kingdom,54.817,-1.626,1,33058.0,populated_place,,4999.0,True,Europe
Europe,721,Salthouse,PopulatedPlace,United Kingdom,52.95,1.09,1,9827.0,populated_place,6220000.0,201.0,False,Europe
Europe,722,Västerås,PopulatedPlace,Sweden,59.6161,16.5528,1,208440.0,populated_place,52940000.0,127799.0,False,Europe
Europe,723,Münzenberg Castle,Castle,Germany,50.4517,8.77583,1,7969.0,structure,,,False,Europe
Europe,724,Deeping St Nicholas,PopulatedPlace,United Kingdom,52.7284,-0.20205,1,5469.0,populated_place,,1961.0,True,Europe
Europe,725,Goldhanger,PopulatedPlace,United Kingdom,51.7455,0.7581,1,10057.0,populated_place,,654.0,False,Europe
Europe,726,Jämtland,Region,Sweden,63.0,14.6667,1,108473.0,populated_place,34009000000.0,115331.0,False,Europe
Europe,727,Torri del Benaco,PopulatedPlace,Italy,45.6167,10.6833,1,12438.0,populated_place,51400000.0,2963.0,False,Europe
Europe,728,Gallarus Oratory,HistoricBuilding,Ireland,52.1725,-10.3494,1,57500.0,structure,,,False,Europe
Europe,729,Molise,Region,Italy,41.6997,14.6111,1,383792.0,populated_place,4438000000.0,308493.0,False,Europe
Europe,730,"St Peter's Church, Eaton Square",HistoricBuilding,United Kingdom,51.4978,-0.1493,1,13833.0,structure,,,False,Europe
Europe,731,Presteigne,PopulatedPlace,United Kingdom,52.2744,-3.00536,1,43311.0,populated_place,,2710.0,False,Europe
Europe,732,Copenhagen City Hall,Building,Denmark,55.6753,12.5703,1,44992.0,structure,,,False,Europe
Europe,733,Babimost,PopulatedPlace,Poland,52.15,15.8167,1,5232.0,populated_place,3650000.0,3847.0,True,Europe
Europe,734,Cropwell Bishop,PopulatedPlace,United Kingdom,52.9136,-0.9848,0,8601.0,populated_place,,1853.0,True,Europe
Europe,735,"Bramley, Hampshire",PopulatedPlace,United Kingdom,51.329,-1.0613,1,21223.0,populated_place,,5875.0,False,Europe
Europe,736,Arborea,PopulatedPlace,Italy,39.7667,8.58333,1,18924.0,populated_place,115000000.0,3900.0,False,Europe
Europe,737,Vollenhove,PopulatedPlace,Netherlands,52.6833,5.95,1,9300.0,populated_place,9320000.0,4295.0,False,Europe
Europe,738,Mirabella Eclano,PopulatedPlace,Italy,41.0458,14.9997,1,7309.0,populated_place,33960000.0,7549.0,False,Europe
Europe,739,Tegernsee (lake),Lake,Germany,47.7217,11.7367,1,29348.0,natural_place,8934000.0,,True,Europe
Europe,740,Bavaria,PopulatedPlace,Germany,49.0786,11.3856,1,3240176.0,populated_place,70550200000.0,13124737.0,False,Europe
Europe,741,Drayton Park railway station,Station,United Kingdom,51.5528,-0.1055,1,28393.0,structure,,,False,Europe
Europe,742,"Anstey, Leicestershire",PopulatedPlace,United Kingdom,52.6715,-1.19546,1,17740.0,populated_place,16187400.0,6528.0,True,Europe
Europe,743,Golborne,PopulatedPlace,United Kingdom,53.4758,-2.5943,1,53692.0,populated_place,,24169.0,True,Europe
Europe,744,'s-Heer Abtskerke,PopulatedPlace,Netherlands,51.4703,3.885,1,10477.0,populated_place,10880000.0,510.0,False,Europe
Europe,745,Pułtusk,PopulatedPlace,Poland,52.7,21.0833,1,20011.0,populated_place,22830000.0,19229.0,False,Europe
Europe,746,Finsbury Park station,RoadJunction,United Kingdom,51.5647,-0.106366,1,83570.0,structure,,,False,Europe
Europe,747,Grajewo,PopulatedPlace,Poland,53.65,22.45,1,19663.0,populated_place,18930000.0,21499.0,False,Europe
Europe,748,Uyedineniya Island,Island,Russia,77.4833,82.5,1,8147.0,populated_place,20000000.0,0.0,False,Europe
Europe,749,Frimley,PopulatedPlace,United Kingdom,51.3143,-0.7387,1,81591.0,populated_place,,19094.0,False,Europe
Europe,750,Zeri,PopulatedPlace,Italy,44.35,9.76667,1,5204.0,populated_place,73660000.0,978.0,False,Europe
Europe,751,Hudiksvall,PopulatedPlace,Sweden,61.7333,17.1167,1,49062.0,populated_place,10080000.0,15015.0,False,Europe
Europe,752,Threlkeld,PopulatedPlace,United Kingdom,54.6192,-3.05148,1,15017.0,populated_place,,423.0,False,Europe
Europe,753,Caux Palace Hotel,Building,Switzerland,46.4322,6.9375,1,15996.0,structure,,,True,Europe
Europe,754,"Tivoli, Lazio",PopulatedPlace,Italy,41.9597,12.7981,1,151608.0,populated_place,68650000.0,54939.0,False,Europe
Europe,755,San Severo,PopulatedPlace,Italy,41.6833,15.3833,1,26886.0,populated_place,336000000.0,51919.0,True,Europe
Europe,756,Twyning,PopulatedPlace,United Kingdom,52.0306,-2.14722,1,11489.0,populated_place,,1560.0,True,Europe
Europe,757,Towednack,PopulatedPlace,United Kingdom,50.191,-5.52,1,5075.0,populated_place,,357.0,False,Europe
Europe,758,Bagnacavallo,PopulatedPlace,Italy,44.4167,11.9833,1,8937.0,populated_place,79580000.0,16758.0,False,Europe
Europe,759,Buccinasco,PopulatedPlace,Italy,45.4167,9.11667,1,10658.0,populated_place,12000000.0,27171.0,False,Europe
Europe,760,Lasithi,Region,Greece,35.0833,25.8333,1,26832.0,populated_place,1823000000.0,75900.0,True,Europe
Europe,761,Rozzano,PopulatedPlace,Italy,45.3833,9.15,1,16887.0,populated_place,12300000.0,42524.0,False,Europe
Europe,762,Argolis,Region,Greece,37.6667,22.8333,1,92629.0,populated_place,2154000000.0,97044.0,False,Europe
Europe,763,Schleitheim,PopulatedPlace,Switzerland,47.75,8.45,1,5132.0,populated_place,21630000.0,1663.0,False,Europe
Europe,764,Bruneck,PopulatedPlace,Italy,46.8,11.9333,1,73902.0,populated_place,45000000.0,16716.0,False,Europe
Europe,765,"Clayton, West Yorkshire",PopulatedPlace,United Kingdom,53.782,-1.81345,1,21237.0,populated_place,,16982.0,False,Europe
Europe,766,Stow Bardolph,PopulatedPlace,United Kingdom,52.6255,0.40378,1,5737.0,populated_place,24680000.0,1230.0,False,Europe
Europe,767,"Wallington, London",PopulatedPlace,United Kingdom,51.3647,-0.1403,1,84674.0,populated_place,,20850.0,False,Europe
Europe,768,Toretsk,PopulatedPlace,Ukraine,48.3917,37.8733,1,10615.0,populated_place,62000000.0,30914.0,False,Europe
Europe,769,Trimsaran,PopulatedPlace,United Kingdom,51.7178,-4.2379,0,10494.0,populated_place,,2541.0,False,Europe
Europe,770,Loano,PopulatedPlace,Italy,44.1167,8.25,1,11745.0,populated_place,13500000.0,11319.0,False,Europe
Europe,771,Solling,MountainRange,Germany,51.7806,9.59222,1,5204.0,natural_place,,,False,Europe
Europe,772,Mykolaiv,PopulatedPlace,Ukraine,46.975,31.995,1,194094.0,populated_place,260000000.0,476101.0,True,Europe
Europe,773,Pyramiden,PopulatedPlace,Norway,78.6561,16.325,1,280952.0,populated_place,,6.0,False,Europe
Europe,774,Edersee Dam,Dam,Germany,51.1833,9.05889,1,43024.0,structure,,,False,Europe
Europe,775,Martinikerk (Groningen),HistoricBuilding,Netherlands,53.2192,6.56833,1,15988.0,structure,,,False,Europe
